transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,channel,home_country,transaction_country,is_international,beneficiary_age_days,new_beneficiary_flag,failed_login_count,device_change_flag,ip_risk_score,account_balance_before,account_balance_after,amount_to_balance_ratio,kyc_risk_band,fraud_label
1436,A1042,2026-01-09 20:51:00,10441.64,NEFT,pharmacy,mobile_app,India,India,0,517,0,0,0,0.043,249355.8,238914.15,0.0419,Low,0
1457,A1042,2026-01-09 21:30:00,10341.8,UPI,pharmacy,mobile_app,India,India,0,463,0,0,0,0.242,266842.65,256500.85,0.0388,Low,0
1506,A1042,2026-01-10 00:13:00,10333.12,UPI,pharmacy,mobile_app,India,India,0,167,0,0,0,0.214,264504.43,254171.3,0.0391,Low,0
1601,A1042,2026-01-10 01:23:00,10372.53,IMPS,fuel,mobile_app,India,India,0,1,0,0,0,0.015,217936.6,207564.07,0.0476,Low,0
1604,A1042,2026-01-10 14:45:00,29372.51,CARD_NOT_PRESENT,electronics,web_banking,India,Singapore,1,58,0,1,0,0.704,253432.53,224060.02,0.1159,Low,1
1632,A1042,2026-01-10 14:46:00,10467.06,NEFT,pharmacy,mobile_app,India,India,0,73,0,0,0,0.203,272196.28,261729.22,0.0385,Low,0
1741,A1042,2026-01-10 16:59:00,10188.49,ATM,fuel,mobile_app,India,India,0,138,0,2,0,0.055,264410.43,254221.95,0.0385,Low,0
1981,A1042,2026-01-10 23:25:00,10229.75,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,43,0,0,0,0.085,253668.02,243438.27,0.0403,Low,0
2026,A1042,2026-01-11 02:39:00,10448.01,POS,shopping,web_banking,India,India,0,540,0,1,0,0.015,258440.24,247992.23,0.0404,Low,0
2034,A1042,2026-01-11 08:10:00,10520.0,ATM,entertainment,mobile_app,India,India,0,12,0,0,0,0.08,257335.36,246815.37,0.0409,Low,0
2049,A1042,2026-01-11 14:54:00,18548.09,CARD_NOT_PRESENT,electronics,mobile_app,India,India,0,2,1,0,1,0.74,251804.01,233255.92,0.0737,Low,1
2061,A1042,2026-01-13 07:24:00,10364.69,NEFT,entertainment,POS_terminal,India,India,0,193,0,0,0,0.157,256186.96,245822.27,0.0405,Low,0
2126,A1042,2026-01-14 00:04:00,10386.88,POS,entertainment,mobile_app,India,India,0,101,0,0,0,0.242,269498.58,259111.7,0.0385,Low,0
2129,A1042,2026-01-14 12:25:00,46514.5,IMPS,shopping,mobile_app,India,India,0,0,1,3,1,0.664,227312.64,180798.14,0.2046,Low,1
2423,A1042,2026-01-14 15:27:00,10189.05,IMPS,shopping,mobile_app,India,India,0,229,0,0,0,0.041,269227.62,259038.57,0.0378,Low,0
43,A1043,2026-01-01 00:01:00,5084.08,ATM,electronics,web_banking,India,India,0,503,0,0,0,0.219,147904.55,142820.47,0.0344,Low,0
60,A1043,2026-01-01 07:33:00,4800.52,ATM,fuel,POS_terminal,India,India,0,480,0,0,0,0.13,176075.38,171274.85,0.0273,Low,0
261,A1043,2026-01-01 08:10:00,5914.95,IMPS,entertainment,web_banking,India,India,0,153,0,2,1,0.14,148588.12,142673.17,0.0398,Low,0
264,A1043,2026-01-01 18:05:00,6205.35,IMPS,shopping,ATM,India,India,0,139,0,0,0,0.032,160910.79,154705.44,0.0386,Low,0
273,A1043,2026-01-02 01:22:00,3785.18,POS,shopping,POS_terminal,India,India,0,150,0,0,0,0.202,136054.37,132269.19,0.0278,Low,0
336,A1043,2026-01-02 12:21:00,3757.5,UPI,shopping,web_banking,India,India,0,252,0,0,0,0.242,181403.49,177645.99,0.0207,Low,0
387,A1043,2026-01-02 17:26:00,4910.59,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,11,0,2,0,0.19,157398.58,152487.99,0.0312,Low,0
471,A1043,2026-01-03 07:25:00,5575.71,CARD_NOT_PRESENT,food,web_banking,India,India,0,632,0,0,0,0.112,154842.19,149266.48,0.036,Low,0
490,A1043,2026-01-03 10:23:00,5453.17,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,211,0,1,0,0.042,172131.42,166678.25,0.0317,Low,0
595,A1043,2026-01-03 10:28:00,4925.46,NEFT,food,web_banking,India,India,0,565,0,0,0,0.165,166015.47,161090.02,0.0297,Low,0
671,A1043,2026-01-03 13:30:00,5023.37,UPI,travel,web_banking,India,India,0,130,0,0,0,0.123,174632.23,169608.86,0.0288,Low,0
703,A1043,2026-01-03 21:08:00,5446.85,NEFT,entertainment,web_banking,India,India,0,373,0,0,0,0.176,192216.34,186769.48,0.0283,Low,0
829,A1043,2026-01-04 01:47:00,6001.45,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,273,0,0,0,0.005,141722.51,135721.06,0.0423,Low,0
901,A1043,2026-01-04 05:51:00,5385.36,UPI,electronics,web_banking,India,India,0,190,0,2,0,0.267,160666.9,155281.53,0.0335,Low,0
1115,A1043,2026-01-04 08:13:00,4755.84,POS,travel,web_banking,India,India,0,352,0,0,0,0.334,160387.5,155631.66,0.0297,Low,0
1246,A1043,2026-01-04 21:30:00,8378.28,CARD_NOT_PRESENT,electronics,web_banking,India,UAE,1,13,0,0,1,0.583,179522.28,171144.0,0.0467,Low,1
1307,A1043,2026-01-04 22:32:00,5037.72,UPI,electronics,mobile_app,India,India,0,390,0,0,1,0.038,155563.6,150525.89,0.0324,Low,0
1341,A1043,2026-01-05 04:40:00,4629.57,UPI,pharmacy,web_banking,India,India,0,81,0,0,0,0.153,153391.61,148762.03,0.0302,Low,0
1465,A1043,2026-01-06 08:36:00,4656.97,NEFT,fuel,web_banking,India,India,0,326,0,0,0,0.232,168272.33,163615.36,0.0277,Low,0
1691,A1043,2026-01-06 10:18:00,6115.43,NEFT,food,ATM,India,India,0,580,0,0,0,0.175,167620.17,161504.73,0.0365,Low,0
1731,A1043,2026-01-08 04:24:00,4514.61,POS,electronics,ATM,India,India,0,157,0,0,0,0.054,174630.29,170115.69,0.0259,Low,0
1778,A1043,2026-01-08 15:49:00,5237.34,UPI,fuel,web_banking,India,UK,1,39,0,0,0,0.091,176491.0,171253.65,0.0297,Low,0
1920,A1043,2026-01-09 06:08:00,5272.37,POS,electronics,web_banking,India,India,0,73,0,2,1,0.305,146674.04,141401.68,0.0359,Low,0
1922,A1043,2026-01-09 10:03:00,4896.38,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,66,0,2,0,0.098,166827.4,161931.03,0.0293,Low,0
1931,A1043,2026-01-09 15:46:00,6243.54,IMPS,entertainment,web_banking,India,India,0,525,0,0,0,0.139,141724.72,135481.18,0.0441,Low,0
1932,A1043,2026-01-09 20:54:00,3372.23,CARD_NOT_PRESENT,shopping,POS_terminal,India,India,0,31,0,0,0,0.078,145275.59,141903.36,0.0232,Low,0
2092,A1043,2026-01-09 22:40:00,16876.03,CARD_NOT_PRESENT,electronics,web_banking,India,Singapore,1,41,0,1,1,0.748,158029.22,141153.18,0.1068,Low,1
2177,A1043,2026-01-10 00:07:00,4990.28,ATM,travel,web_banking,India,India,0,198,0,0,0,0.048,143941.83,138951.56,0.0347,Low,0
2207,A1043,2026-01-10 02:02:00,4317.81,POS,fuel,POS_terminal,India,India,0,144,0,0,0,0.221,161474.64,157156.82,0.0267,Low,0
2261,A1043,2026-01-10 09:10:00,4086.3,POS,travel,web_banking,India,India,0,416,0,0,0,0.321,154442.18,150355.88,0.0265,Low,0
2308,A1043,2026-01-11 00:47:00,5020.73,IMPS,food,web_banking,India,India,0,37,0,0,0,0.033,152316.03,147295.3,0.033,Low,0
2345,A1043,2026-01-11 20:55:00,6187.44,IMPS,entertainment,web_banking,India,India,0,65,0,0,0,0.303,184866.83,178679.39,0.0335,Low,0
2486,A1043,2026-01-12 06:50:00,8460.04,POS,fuel,web_banking,India,India,0,2,1,3,0,0.703,148246.32,139786.28,0.0571,Low,1
102,A1044,2026-01-01 02:50:00,9970.22,NEFT,travel,POS_terminal,India,India,0,165,0,0,0,0.054,57020.36,47050.14,0.1749,High,0
135,A1044,2026-01-01 06:15:00,6050.9,IMPS,grocery,web_banking,India,India,0,337,0,0,0,0.287,51797.29,45746.39,0.1168,High,0
286,A1044,2026-01-01 11:01:00,9833.05,UPI,food,web_banking,India,India,0,168,0,2,0,0.057,33558.97,23725.92,0.293,High,0
290,A1044,2026-01-02 16:21:00,3721.33,NEFT,grocery,ATM,India,India,0,45,0,0,0,0.28,24627.28,20905.94,0.1511,High,0
295,A1044,2026-01-02 23:45:00,1107.96,POS,entertainment,web_banking,India,India,0,212,0,0,0,0.047,44129.05,43021.09,0.0251,High,0
337,A1044,2026-01-03 02:33:00,7448.01,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,287,0,2,0,0.263,42898.75,35450.74,0.1736,High,0
435,A1044,2026-01-03 07:00:00,3246.22,UPI,electronics,web_banking,India,India,0,11,0,0,0,0.173,69946.49,66700.27,0.0464,High,0
524,A1044,2026-01-03 07:49:00,5977.06,CARD_NOT_PRESENT,food,web_banking,India,India,0,25,0,0,0,0.27,39182.67,33205.61,0.1525,High,0
684,A1044,2026-01-03 11:32:00,2419.06,ATM,travel,web_banking,India,India,0,231,0,0,0,0.101,94537.19,92118.12,0.0256,High,0
729,A1044,2026-01-03 11:41:00,15796.43,UPI,shopping,web_banking,India,India,0,0,1,3,1,0.868,56489.73,40693.3,0.2796,High,1
739,A1044,2026-01-03 12:47:00,2752.46,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,0,0,0,0,0.27,34305.98,31553.52,0.0802,High,0
832,A1044,2026-01-04 14:33:00,4263.75,POS,shopping,ATM,India,India,0,104,0,0,0,0.266,51449.52,47185.77,0.0829,High,0
848,A1044,2026-01-05 02:49:00,5748.49,NEFT,shopping,POS_terminal,India,India,0,208,0,0,1,0.108,63590.14,57841.65,0.0904,High,0
1031,A1044,2026-01-05 17:46:00,4525.31,ATM,food,web_banking,India,India,0,450,0,0,0,0.146,62968.66,58443.35,0.0719,High,0
1055,A1044,2026-01-06 00:25:00,50.0,NEFT,fuel,web_banking,India,India,0,260,0,0,1,0.053,58126.66,58076.66,0.0009,High,0
1218,A1044,2026-01-06 13:23:00,9269.38,NEFT,entertainment,web_banking,India,India,0,147,0,0,0,0.097,75428.36,66158.98,0.1229,High,0
1350,A1044,2026-01-07 07:33:00,3583.66,IMPS,entertainment,web_banking,India,India,0,173,0,0,0,0.269,73934.55,70350.9,0.0485,High,0
1371,A1044,2026-01-07 21:05:00,11048.3,UPI,travel,mobile_app,India,UAE,1,0,1,3,1,0.912,78894.19,67845.89,0.14,High,1
1387,A1044,2026-01-08 11:34:00,8274.35,IMPS,fuel,web_banking,India,India,0,475,0,1,0,0.024,46742.41,38468.06,0.177,High,0
1409,A1044,2026-01-08 14:09:00,3454.83,ATM,travel,web_banking,India,India,0,30,0,0,1,0.17,59254.05,55799.23,0.0583,High,0
1470,A1044,2026-01-08 20:23:00,4275.86,CARD_NOT_PRESENT,food,mobile_app,India,India,0,62,0,0,0,0.126,64840.83,60564.97,0.0659,High,0
1474,A1044,2026-01-09 03:17:00,50.0,UPI,shopping,web_banking,India,India,0,18,0,0,0,0.161,49388.38,49338.38,0.001,High,0
1543,A1044,2026-01-09 15:45:00,707.65,NEFT,travel,web_banking,India,India,0,19,0,0,0,0.056,44346.17,43638.51,0.016,High,0
1560,A1044,2026-01-10 10:24:00,2423.44,POS,electronics,web_banking,India,India,0,273,0,0,0,0.348,67889.94,65466.51,0.0357,High,0
1572,A1044,2026-01-11 07:11:00,5858.76,ATM,entertainment,web_banking,India,India,0,599,0,0,0,0.064,65058.71,59199.95,0.0901,High,0
1652,A1044,2026-01-11 12:57:00,4301.23,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,198,0,0,0,0.111,46203.01,41901.77,0.0931,High,0
1658,A1044,2026-01-11 21:09:00,3211.26,UPI,pharmacy,web_banking,India,India,0,68,0,1,0,0.034,33140.07,29928.81,0.0969,High,0
1703,A1044,2026-01-12 05:15:00,3394.28,ATM,fuel,ATM,India,India,0,4,0,2,0,0.138,53533.17,50138.89,0.0634,High,0
1718,A1044,2026-01-12 05:31:00,3375.87,IMPS,shopping,web_banking,India,India,0,473,0,0,1,0.248,58013.81,54637.93,0.0582,High,0
1738,A1044,2026-01-12 07:12:00,1633.9,IMPS,grocery,web_banking,India,India,0,38,0,0,0,0.199,64602.61,62968.71,0.0253,High,0
1927,A1044,2026-01-12 17:31:00,2000.54,POS,grocery,web_banking,India,India,0,116,0,0,1,0.269,57649.99,55649.45,0.0347,High,0
1979,A1044,2026-01-16 18:03:00,6421.81,ATM,grocery,web_banking,India,India,0,114,0,0,0,0.015,78080.35,71658.54,0.0822,High,0
1988,A1044,2026-01-16 20:15:00,50.0,POS,travel,web_banking,India,India,0,140,0,0,0,0.272,91166.38,91116.38,0.0005,High,0
2003,A1044,2026-01-17 09:24:00,3086.99,ATM,food,web_banking,India,India,0,51,0,0,0,0.167,80795.25,77708.26,0.0382,High,0
2046,A1044,2026-01-19 05:04:00,4910.52,IMPS,shopping,web_banking,India,India,0,508,0,0,0,0.118,57520.34,52609.82,0.0854,High,0
2135,A1044,2026-01-19 07:28:00,2397.17,IMPS,grocery,web_banking,India,India,0,4,1,1,0,0.201,43869.73,41472.56,0.0546,High,0
2167,A1044,2026-01-19 08:34:00,3791.63,ATM,grocery,web_banking,India,India,0,113,0,0,0,0.334,40654.39,36862.76,0.0933,High,0
2182,A1044,2026-01-19 14:50:00,4583.67,NEFT,grocery,web_banking,India,India,0,196,0,0,0,0.348,48728.86,44145.18,0.0941,High,0
2208,A1044,2026-01-19 17:10:00,6897.78,CARD_NOT_PRESENT,food,mobile_app,India,India,0,11,0,0,0,0.142,21345.84,14448.06,0.3231,High,0
2211,A1044,2026-01-19 17:16:00,1201.58,ATM,food,web_banking,India,India,0,37,0,0,0,0.262,15564.39,14362.81,0.0772,High,0
2318,A1044,2026-01-19 20:00:00,3571.84,UPI,food,web_banking,India,India,0,228,0,0,0,0.124,64039.63,60467.79,0.0558,High,0
2394,A1044,2026-01-21 02:02:00,50.0,IMPS,grocery,web_banking,India,India,0,129,0,0,0,0.259,39802.92,39752.92,0.0013,High,0
2403,A1044,2026-01-21 11:59:00,4836.64,NEFT,fuel,web_banking,India,India,0,317,0,1,0,0.079,69421.42,64584.78,0.0697,High,0
33,A1045,2026-01-01 02:20:00,2590.04,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,120,0,0,0,0.13,88732.22,86142.18,0.0292,Low,0
67,A1045,2026-01-01 08:27:00,6550.2,UPI,fuel,mobile_app,India,India,0,982,0,0,0,0.121,135265.37,128715.17,0.0484,Low,0
77,A1045,2026-01-01 09:59:00,6486.09,POS,pharmacy,mobile_app,India,India,0,220,0,0,0,0.085,90345.42,83859.32,0.0718,Low,0
109,A1045,2026-01-01 12:06:00,29190.19,NEFT,shopping,web_banking,India,India,0,1,1,3,1,0.595,110877.6,81687.41,0.2633,Low,1
112,A1045,2026-01-01 20:23:00,7583.68,UPI,travel,mobile_app,India,India,0,25,0,0,0,0.132,134700.54,127116.87,0.0563,Low,0
167,A1045,2026-01-02 02:20:00,5724.35,CARD_NOT_PRESENT,shopping,POS_terminal,India,India,0,392,0,0,0,0.315,114273.66,108549.31,0.0501,Low,0
203,A1045,2026-01-02 06:04:00,3130.9,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,190,0,0,0,0.087,118727.33,115596.43,0.0264,Low,0
205,A1045,2026-01-02 20:03:00,5392.41,POS,electronics,mobile_app,India,India,0,77,0,0,0,0.327,113877.97,108485.56,0.0474,Low,0
339,A1045,2026-01-03 03:16:00,4838.09,POS,food,mobile_app,India,India,0,268,0,0,0,0.104,113367.25,108529.16,0.0427,Low,0
421,A1045,2026-01-03 08:42:00,7796.12,IMPS,food,mobile_app,India,India,0,74,0,0,0,0.025,105088.93,97292.81,0.0742,Low,0
444,A1045,2026-01-03 13:09:00,8807.32,POS,shopping,mobile_app,India,UAE,1,144,0,0,0,0.131,116467.25,107659.93,0.0756,Low,0
497,A1045,2026-01-03 17:45:00,10744.15,ATM,grocery,mobile_app,India,India,0,260,0,0,0,0.259,129238.38,118494.23,0.0831,Low,0
512,A1045,2026-01-03 20:52:00,7332.28,ATM,fuel,mobile_app,India,India,0,37,0,0,0,0.275,98431.63,91099.36,0.0745,Low,0
513,A1045,2026-01-04 05:28:00,5924.96,UPI,pharmacy,ATM,India,UAE,1,285,0,0,0,0.087,84507.32,78582.35,0.0701,Low,0
517,A1045,2026-01-04 09:31:00,9747.57,POS,food,mobile_app,India,India,0,101,0,0,0,0.342,125481.84,115734.27,0.0777,Low,0
614,A1045,2026-01-04 19:28:00,5913.31,ATM,food,mobile_app,India,India,0,475,0,0,0,0.266,91084.96,85171.65,0.0649,Low,0
810,A1045,2026-01-05 08:34:00,6748.99,POS,entertainment,mobile_app,India,India,0,28,0,0,0,0.288,145808.67,139059.68,0.0463,Low,0
845,A1045,2026-01-05 16:48:00,3853.76,ATM,travel,ATM,India,India,0,312,0,0,0,0.013,94314.15,90460.4,0.0409,Low,0
893,A1045,2026-01-05 19:45:00,8757.72,POS,pharmacy,mobile_app,India,India,0,60,0,1,0,0.046,111490.75,102733.03,0.0786,Low,0
913,A1045,2026-01-05 22:07:00,4624.31,ATM,entertainment,ATM,India,India,0,271,0,0,0,0.329,105826.59,101202.28,0.0437,Low,0
1329,A1045,2026-01-06 11:13:00,8004.89,UPI,travel,mobile_app,India,India,0,76,0,0,0,0.136,128436.87,120431.98,0.0623,Low,0
1399,A1045,2026-01-06 18:01:00,5821.91,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,211,0,1,0,0.293,104065.76,98243.84,0.0559,Low,0
1473,A1045,2026-01-07 00:31:00,5306.94,ATM,food,mobile_app,India,India,0,195,0,0,0,0.261,105923.1,100616.16,0.0501,Low,0
1550,A1045,2026-01-07 15:31:00,8637.92,IMPS,pharmacy,mobile_app,India,India,0,595,0,0,0,0.02,92126.2,83488.28,0.0938,Low,0
1758,A1045,2026-01-07 19:44:00,5242.19,CARD_NOT_PRESENT,electronics,mobile_app,India,India,0,57,0,0,0,0.167,102702.82,97460.63,0.051,Low,0
1866,A1045,2026-01-08 01:11:00,8634.23,NEFT,shopping,mobile_app,India,India,0,44,0,0,0,0.144,112242.04,103607.81,0.0769,Low,0
1977,A1045,2026-01-08 12:02:00,7839.43,CARD_NOT_PRESENT,travel,mobile_app,India,India,0,189,0,0,0,0.073,118712.03,110872.6,0.066,Low,0
2059,A1045,2026-01-08 23:25:00,5404.34,IMPS,travel,mobile_app,India,India,0,401,0,1,0,0.289,135668.46,130264.12,0.0398,Low,0
2158,A1045,2026-01-09 00:10:00,4728.58,UPI,fuel,mobile_app,India,India,0,26,0,2,0,0.007,129135.7,124407.12,0.0366,Low,0
2256,A1045,2026-01-09 09:23:00,5480.64,POS,fuel,mobile_app,India,India,0,31,0,0,0,0.232,144424.21,138943.58,0.0379,Low,0
2288,A1045,2026-01-09 10:12:00,6743.78,UPI,travel,mobile_app,India,India,0,23,0,0,0,0.328,114148.65,107404.87,0.0591,Low,0
2397,A1045,2026-01-09 19:14:00,5020.83,CARD_NOT_PRESENT,electronics,mobile_app,India,India,0,98,0,0,0,0.35,81088.71,76067.88,0.0619,Low,0
2435,A1045,2026-01-10 00:19:00,5749.31,POS,shopping,POS_terminal,India,UK,1,111,0,1,0,0.098,112194.22,106444.91,0.0512,Low,0
2500,A1045,2026-01-10 01:46:00,2998.67,CARD_NOT_PRESENT,travel,mobile_app,India,India,0,253,0,0,0,0.217,104733.58,101734.91,0.0286,Low,0
65,A1046,2026-01-01 07:10:00,12183.63,ATM,grocery,web_banking,India,India,0,87,0,0,0,0.053,131376.37,119192.74,0.0927,Medium,0
88,A1046,2026-01-01 13:57:00,11488.73,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,56,0,0,0,0.346,125434.89,113946.17,0.0916,Medium,0
110,A1046,2026-01-01 16:01:00,8448.93,IMPS,entertainment,web_banking,India,India,0,417,0,0,0,0.157,112352.33,103903.4,0.0752,Medium,0
151,A1046,2026-01-02 02:03:00,15027.02,NEFT,fuel,web_banking,India,India,0,167,0,0,0,0.176,115267.8,100240.78,0.1304,Medium,0
390,A1046,2026-01-02 03:07:00,13254.95,IMPS,food,web_banking,India,India,0,158,0,0,0,0.038,134983.05,121728.11,0.0982,Medium,0
620,A1046,2026-01-02 04:41:00,11275.08,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,70,0,0,0,0.096,122011.43,110736.34,0.0924,Medium,0
645,A1046,2026-01-02 23:09:00,12171.13,IMPS,grocery,web_banking,India,India,0,34,0,0,0,0.342,140953.04,128781.91,0.0863,Medium,0
736,A1046,2026-01-03 06:20:00,15713.32,NEFT,food,web_banking,India,India,0,20,0,0,0,0.245,115493.32,99780.0,0.1361,Medium,0
808,A1046,2026-01-03 10:45:00,12871.86,UPI,fuel,web_banking,India,India,0,533,0,0,0,0.063,97163.45,84291.59,0.1325,Medium,0
860,A1046,2026-01-03 12:13:00,12425.31,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,376,0,0,0,0.309,88245.19,75819.88,0.1408,Medium,0
905,A1046,2026-01-04 00:22:00,10162.63,CARD_NOT_PRESENT,travel,web_banking,India,India,0,108,0,0,0,0.297,136263.01,126100.38,0.0746,Medium,0
968,A1046,2026-01-04 19:36:00,59003.49,UPI,shopping,mobile_app,India,India,0,0,1,1,1,0.697,123488.61,64485.12,0.4778,Medium,1
1088,A1046,2026-01-04 23:49:00,12765.23,UPI,food,web_banking,India,India,0,15,0,0,0,0.183,120423.82,107658.59,0.106,Medium,0
1102,A1046,2026-01-05 14:11:00,13870.65,UPI,shopping,web_banking,India,India,0,374,0,0,1,0.051,124334.14,110463.49,0.1116,Medium,0
1125,A1046,2026-01-06 01:18:00,32776.34,CARD_NOT_PRESENT,electronics,POS_terminal,India,UAE,1,26,0,0,1,0.675,128303.26,95526.93,0.2555,Medium,1
1136,A1046,2026-01-06 08:26:00,23685.35,UPI,food,POS_terminal,India,India,0,81,1,4,1,0.582,104270.66,80585.31,0.2272,Medium,1
1181,A1046,2026-01-06 11:05:00,15246.36,UPI,fuel,web_banking,India,India,0,212,0,0,0,0.292,118707.12,103460.76,0.1284,Medium,0
1202,A1046,2026-01-06 11:11:00,14192.35,NEFT,entertainment,web_banking,India,India,0,43,0,1,0,0.268,130497.14,116304.8,0.1088,Medium,0
1221,A1046,2026-01-06 18:35:00,14976.97,ATM,entertainment,ATM,India,UK,1,101,0,0,0,0.304,112490.75,97513.78,0.1331,Medium,0
1298,A1046,2026-01-06 19:19:00,13019.31,ATM,food,web_banking,India,India,0,152,0,0,0,0.102,111441.44,98422.12,0.1168,Medium,0
1511,A1046,2026-01-07 10:12:00,8772.75,POS,fuel,web_banking,India,India,0,48,0,1,0,0.083,94963.18,86190.43,0.0924,Medium,0
1514,A1046,2026-01-07 11:21:00,12115.67,UPI,electronics,web_banking,India,India,0,123,0,0,0,0.06,114613.31,102497.65,0.1057,Medium,0
1523,A1046,2026-01-07 14:36:00,22150.44,CARD_NOT_PRESENT,shopping,mobile_app,India,UAE,1,9,0,4,1,0.832,119918.47,97768.04,0.1847,Medium,1
1574,A1046,2026-01-08 09:24:00,13135.68,POS,electronics,web_banking,India,India,0,89,0,0,0,0.177,132278.61,119142.93,0.0993,Medium,0
1684,A1046,2026-01-08 11:21:00,10660.45,UPI,fuel,web_banking,India,India,0,185,0,0,0,0.317,126317.74,115657.28,0.0844,Medium,0
1713,A1046,2026-01-08 23:06:00,11148.64,UPI,pharmacy,web_banking,India,India,0,297,0,0,0,0.05,140063.8,128915.17,0.0796,Medium,0
1729,A1046,2026-01-09 19:47:00,22479.19,POS,electronics,mobile_app,India,India,0,20,1,1,1,0.496,130695.17,108215.98,0.172,Medium,1
1744,A1046,2026-01-10 05:03:00,11396.4,ATM,food,web_banking,India,India,0,606,0,0,1,0.042,118262.18,106865.78,0.0964,Medium,0
1863,A1046,2026-01-10 09:50:00,8136.07,POS,pharmacy,POS_terminal,India,India,0,78,0,0,0,0.266,110711.71,102575.63,0.0735,Medium,0
1900,A1046,2026-01-10 22:27:00,17003.42,UPI,food,web_banking,India,India,0,120,0,0,0,0.338,119731.17,102727.75,0.142,Medium,0
2072,A1046,2026-01-11 07:36:00,9905.7,POS,pharmacy,web_banking,India,India,0,443,0,0,0,0.188,126155.0,116249.3,0.0785,Medium,0
2076,A1046,2026-01-11 13:33:00,9008.35,NEFT,fuel,web_banking,India,India,0,107,0,2,0,0.035,123355.13,114346.77,0.073,Medium,0
2113,A1046,2026-01-11 14:13:00,12112.53,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,16,0,0,0,0.048,124323.22,112210.69,0.0974,Medium,0
2116,A1046,2026-01-12 13:50:00,43983.72,UPI,travel,web_banking,India,UAE,1,2,1,6,1,0.765,126919.21,82935.48,0.3465,Medium,1
2292,A1046,2026-01-12 22:14:00,11244.51,ATM,fuel,web_banking,India,India,0,111,0,0,0,0.32,129084.43,117839.92,0.0871,Medium,0
2343,A1046,2026-01-13 06:19:00,15233.07,CARD_NOT_PRESENT,fuel,ATM,India,India,0,220,0,0,0,0.05,139546.25,124313.17,0.1092,Medium,0
2372,A1046,2026-01-14 00:26:00,12039.2,CARD_NOT_PRESENT,food,web_banking,India,India,0,32,0,0,0,0.253,127702.86,115663.67,0.0943,Medium,0
2433,A1046,2026-01-14 04:58:00,13665.42,IMPS,food,web_banking,India,India,0,87,0,0,0,0.281,138249.34,124583.92,0.0988,Medium,0
2470,A1046,2026-01-15 04:06:00,11149.65,NEFT,pharmacy,ATM,India,India,0,163,0,0,0,0.267,167087.28,155937.63,0.0667,Medium,0
70,A1047,2026-01-01 05:51:00,5215.71,POS,electronics,mobile_app,India,India,0,397,0,0,1,0.176,106538.23,101322.52,0.049,Low,0
154,A1047,2026-01-02 00:50:00,6263.82,UPI,shopping,mobile_app,India,India,0,63,0,0,0,0.315,101186.27,94922.44,0.0619,Low,0
199,A1047,2026-01-02 12:10:00,7205.61,POS,travel,mobile_app,India,India,0,139,0,0,0,0.281,92970.69,85765.08,0.0775,Low,0
255,A1047,2026-01-02 12:19:00,6460.43,NEFT,fuel,mobile_app,India,India,0,52,0,0,0,0.14,81535.2,75074.77,0.0792,Low,0
281,A1047,2026-01-02 13:12:00,5041.89,POS,electronics,mobile_app,India,India,0,34,0,0,0,0.098,72424.67,67382.78,0.0696,Low,0
285,A1047,2026-01-04 01:22:00,6708.68,IMPS,entertainment,mobile_app,India,India,0,105,0,0,0,0.1,83177.42,76468.74,0.0807,Low,0
311,A1047,2026-01-04 05:32:00,4634.57,POS,grocery,ATM,India,India,0,90,0,0,0,0.241,92496.54,87861.97,0.0501,Low,0
354,A1047,2026-01-04 09:15:00,8024.71,IMPS,food,mobile_app,India,India,0,639,0,1,0,0.118,130581.39,122556.69,0.0615,Low,0
534,A1047,2026-01-05 20:21:00,7107.15,ATM,food,mobile_app,India,India,0,351,0,0,0,0.09,91175.92,84068.77,0.0779,Low,0
730,A1047,2026-01-06 19:00:00,5954.31,ATM,electronics,mobile_app,India,India,0,50,0,0,0,0.318,109577.84,103623.53,0.0543,Low,0
941,A1047,2026-01-07 11:52:00,6224.33,UPI,fuel,mobile_app,India,India,0,62,0,0,0,0.017,90300.44,84076.1,0.0689,Low,0
943,A1047,2026-01-08 06:22:00,7236.28,NEFT,entertainment,mobile_app,India,India,0,22,0,0,0,0.284,97845.83,90609.55,0.074,Low,0
969,A1047,2026-01-08 10:55:00,5579.12,NEFT,food,mobile_app,India,UAE,1,80,0,0,0,0.072,94662.33,89083.21,0.0589,Low,0
1086,A1047,2026-01-08 22:57:00,5967.69,ATM,pharmacy,mobile_app,India,India,0,25,0,0,0,0.276,117520.7,111553.01,0.0508,Low,0
